0	2.5912592505
1	2.5917225354
2	2.5927001433
3	2.5938971310
4	2.5953089493
5	2.5968208263
6	2.5984550556
7	2.6001178287
8	2.6018429726
9	2.6035490030
10	2.6052689356
11	2.6069379082
12	2.6085790545
13	2.6101484840
14	2.6116545799
15	2.6130757094
16	2.6144049326
17	2.6156406854
18	2.6167636263
19	2.6177874297
20	2.6186854153
21	2.6194803529
22	2.6201439746
23	2.6207019932
24	2.6211297950
25	2.6214508382
26	2.6216481360
27	2.6217391766
28	2.6217169703
29	2.6215909693
30	2.6213649212
31	2.6210397865
32	2.6206293062
33	2.6201269900
34	2.6195545290
35	2.6189002116
36	2.6181902582
37	2.6174104488
38	2.6165869707
39	2.6157067008
40	2.6147924677
41	2.6138375468
42	2.6128585644
43	2.6118566763
44	2.6108369896
45	2.6098088678
46	2.6087680989
47	2.6077347049
48	2.6066954744
49	2.6056738096
50	2.6046508445
51	2.6036534665
52	2.6026635874
53	2.6017014646
54	2.6007530031
55	2.5998322188
56	2.5989350297
57	2.5980604343
58	2.5972137951
59	2.5963837145
60	2.5955861554
61	2.5948018917
62	2.5940582991
63	2.5933278435
64	2.5926204897
65	2.5919002272
66	2.5911917737
67	2.5905000218
68	2.5898467801
69	2.5892108467
70	2.5885541809
71	2.5878758112
72	2.5871844838
73	2.5865102208
74	2.5858024333
75	2.5850693996
76	2.5843040589
77	2.5835466887
78	2.5827524778
79	2.5819208348
80	2.5810557351
81	2.5801771875
82	2.5792569680
83	2.5782690964
84	2.5772484228
85	2.5761769448
86	2.5750429034
87	2.5738206509
88	2.5725662248
89	2.5712363835
90	2.5698374127
91	2.5683752852
92	2.5668809638
93	2.5653186914
94	2.5636988082
95	2.5620542982
96	2.5603572790
97	2.5586066539
98	2.5568056177
99	2.5549798405
100	2.5530664190
101	2.5511130011
102	2.5491082175
103	2.5470443925
104	2.5449068982
105	2.5427405569
106	2.5405146491
107	2.5382270791
108	2.5359277826
109	2.5335881350
110	2.5312213711
111	2.5288412728
112	2.5264772633
113	2.5240797661
114	2.5217160244
115	2.5193592286
116	2.5170085037
117	2.5146792033
118	2.5123878338
119	2.5100984001
120	2.5078211272
121	2.5055703355
122	2.5032895492
123	2.5010554713
124	2.4988773821
125	2.4967543139
126	2.4946169961
127	2.4924138468
128	2.4900649959
129	2.4877507175
130	2.4856685337
131	2.4838558945
